7550;60;408136;49,9952141;22,0180357;3;1;1;1;0;0;0;2021;0;0;0;do wykończenia;;pierwotny;0
7551;60;408136;49,9952141;22,0180357;3;1;1;1;0;0;0;2021;0;0;0;do wykończenia;szeregowiec;pierwotny;0
7552;58;393924;49,9952141;22,0180357;3;0;1;0;0;1;0;2021;0;0;0;do wykończenia;szeregowiec;pierwotny;0
7553;55;413660;50,0401687;22,0533516;3;3;3;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7554;42;318150;50,0612875;22,0372359;2;2;3;0;1;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7555;60;513592;50,0331439;22,0054087;3;4;36;0;0;0;0;2023;1;1;1;do wykończenia;apartamentowiec;pierwotny;1
7556;43;471350;50,0331439;22,0054087;2;10;36;0;0;0;0;2023;1;1;1;do wykończenia;apartamentowiec;pierwotny;1
7557;46;443096;50,0331439;22,0054087;2;3;36;0;0;0;0;2023;1;1;1;do wykończenia;apartamentowiec;pierwotny;1
7558;62;415000;50,059905;21,973373;3;1;1;1;0;0;0;2020;1;1;1;do wykończenia;;pierwotny;0
7559;66;379000;49,98912;22,011984;3;2;2;1;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7560;28;219000;50,013829;22,0403257;1;3;4;0;0;0;0;2022;1;1;1;do wykończenia;blok;wtórny;1
7561;50;406362;50,0401687;22,0533516;3;0;3;0;1;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7562;55;331260;50,000077;22,0679806;3;0;1;0;1;1;0;2023;0;1;1;do wykończenia;szeregowiec;pierwotny;0
7563;131;511095;49,9999942;22,0678519;3;1;1;1;1;1;0;2023;0;1;1;do wykończenia;szeregowiec;pierwotny;0
7565;30;275080;50,019351;21,9718357;1;0;7;1;0;0;0;2021;1;1;1;do wykończenia;loft;pierwotny;1
7566;67;404820;50,0001597;22,0681952;3;0;1;0;1;1;0;2023;0;1;1;do wykończenia;szeregowiec;pierwotny;0
7567;65;365000;50,0304328;22,0703315;3;1;1;0;0;0;0;2021;0;1;1;do zamieszkania;blok;pierwotny;0
7568;59;375000;50,0304328;22,0703315;3;0;1;0;1;0;0;2021;0;1;1;do zamieszkania;blok;pierwotny;0
7570;69;522000;50,01308;22,01891;3;3;3;1;0;0;0;2015;0;1;1;do zamieszkania;blok;wtórny;1
7571;59;365000;50,0304328;22,0703315;3;0;1;0;1;0;0;2021;0;1;1;do zamieszkania;blok;pierwotny;0
7572;61;417112;49,999973;22,009304;3;0;5;1;0;0;0;2021;0;1;1;do wykończenia;blok;pierwotny;1
7573;32;299000;50,0237894;21,9820505;1;1;2;0;0;0;0;1977;1;0;0;do zamieszkania;blok;wtórny;0
7574;68;398250;50,0429327;21,9590215;4;5;8;0;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
7575;71;594000;50,01935;21,97184;3;4;7;1;0;0;0;2016;0;1;1;do zamieszkania;;wtórny;0
7576;32;250000;50,047573;21,948839;2;6;8;0;0;0;0;2021;0;1;1;do wykończenia;blok;pierwotny;1
7577;64;399000;50,0447122;21,9785474;3;9;9;1;0;0;0;1990;1;0;0;do remontu;blok;wtórny;1
7578;57;369490;49,9993585;22,0050077;3;2;2;0;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7579;48;449000;49,9983388;22,023147;2;0;1;0;0;0;0;2019;0;1;1;do zamieszkania;;wtórny;0
7580;61;444000;50,0444334;21,9669727;3;2;2;1;0;0;0;2010;0;0;0;do zamieszkania;blok;wtórny;0
7581;32;261262;50,0169667;21,9478769;2;10;18;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7582;28;222760;50,0169667;21,9477911;2;10;18;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7583;28;228514;50,0167461;21,9479627;2;10;18;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7584;28;225439;50,0171321;21,9476194;2;10;18;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7585;28;230472;50,0164152;21,9478769;2;10;18;1;0;0;0;2022;1;1;1;;blok;pierwotny;1
7586;61;388800;49,9907241;21,9919049;4;3;4;0;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7587;57;369433;50,0054572;22,0069352;3;1;2;0;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7590;103;499000;50,0757304;21,9876551;4;1;1;1;0;1;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7591;60;419720;50,0272487;22,039702;3;4;7;1;0;0;0;2022;0;1;1;do wykończenia;;pierwotny;1
7592;79;582972;50,0272487;22,039702;3;7;7;1;0;1;0;2022;0;1;1;do wykończenia;;pierwotny;1
7593;45;451400;50,0125807;21,9959908;2;1;8;1;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
7594;40;378860;50,0074969;22,0006894;2;4;9;1;0;0;0;2023;0;1;1;do wykończenia;blok;pierwotny;1
7595;81;766650;50,0074969;22,0006894;4;9;9;1;0;0;0;2023;0;1;1;do wykończenia;blok;pierwotny;1
7596;123;1790000;50,0303838;22,0072984;4;10;24;1;0;1;0;2021;0;1;1;do wykończenia;apartamentowiec;wtórny;1
7597;65;599000;50,0472507;21,9499704;3;4;4;1;0;0;0;2018;1;1;1;do zamieszkania;blok;wtórny;1
7598;77;509500;50,05247;22,00405;4;0;10;0;0;0;0;2020;0;1;1;do wykończenia;blok;pierwotny;1
7599;64;555000;50,0274384;22,0447571;3;1;2;1;0;0;0;2012;0;1;1;do zamieszkania;blok;wtórny;0
7600;40;399900;49,9993585;22,0050077;2;2;4;1;0;1;0;2019;1;1;1;do zamieszkania;blok;wtórny;1
7601;62;369000;50,0260499;21,9903636;3;3;3;0;0;0;0;1965;1;0;0;do remontu;blok;wtórny;0
7602;62;415000;50,059905;21,973373;3;1;1;1;0;0;0;2020;1;1;1;do wykończenia;;pierwotny;0
7603;59;385000;50,0342123;22,0059335;3;0;2;0;0;0;0;1960;1;1;1;do zamieszkania;kamienica;wtórny;0
7604;39;359000;50,0305818;21,9856859;2;2;2;1;0;0;0;1960;1;0;0;do remontu;blok;wtórny;0
7605;59;399000;50,0402224;21,9745602;3;2;4;1;0;0;0;1978;1;0;0;do remontu;blok;wtórny;0
7606;68;575000;50,0510553;22,0109891;3;2;3;1;0;1;0;2016;0;1;1;;blok;wtórny;1
7609;103;1330000;50,0125153;22,0608712;4;3;3;1;0;1;0;2015;1;1;1;do zamieszkania;apartamentowiec;wtórny;1
7611;40;337176;50,01931;21,971888;2;1;8;1;0;0;0;2023;0;1;1;;blok;pierwotny;1
7612;71;467940;50,0008339;21,9910392;4;2;2;1;0;0;0;2021;1;1;1;do wykończenia;blok;pierwotny;0
7613;37;312396;50,01931;21,971888;2;2;8;1;0;0;0;2023;0;1;1;;blok;pierwotny;1
7614;71;467940;50,0008339;21,9910392;4;2;2;1;0;0;0;2021;1;1;1;do wykończenia;blok;pierwotny;0
7615;51;390000;50,0584629;21,9752487;2;2;3;1;0;0;0;2010;1;0;0;do zamieszkania;blok;wtórny;0
7616;40;319600;50,0614267;22,0374831;2;3;3;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7617;41;324320;50,0614267;22,0374831;2;2;3;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7618;81;525690;50,0008339;21,9910392;4;2;2;1;0;0;0;2021;1;1;1;do wykończenia;blok;pierwotny;0
7619;61;445300;50,0633924;21,9745659;4;0;1;1;0;0;0;2021;1;1;1;do wykończenia;blok;pierwotny;0
7620;46;497000;50,0629664;21,9906053;3;3;3;1;0;0;0;2011;0;1;1;do zamieszkania;blok;wtórny;1
7621;55;413660;50,0386841;22,0524358;3;3;3;1;0;0;0;2020;0;1;1;do wykończenia;blok;pierwotny;1
7622;49;349000;50,0280443;21,9882072;2;3;3;1;0;0;0;1959;1;0;0;do zamieszkania;blok;wtórny;0
7623;63;502341;50,0135122;21,9650173;4;8;8;1;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
7624;131;511095;50,0009349;22,0685509;4;1;1;1;0;0;0;2023;0;0;0;do wykończenia;blok;pierwotny;0
7625;116;452595;50,0009349;22,0685509;4;1;1;1;0;0;0;2023;0;0;0;do wykończenia;blok;pierwotny;0
7626;67;404820;50,0009349;22,0685509;3;0;1;0;1;0;0;2023;0;0;0;do wykończenia;blok;pierwotny;0
7627;58;350820;50,0009349;22,0685509;3;0;1;0;1;0;0;2023;0;0;0;do wykończenia;blok;pierwotny;0
7628;110;440456;50,0009349;22,0685509;4;1;1;1;0;0;0;2023;0;0;0;do wykończenia;blok;pierwotny;0
7629;55;331260;50,0009349;22,0685509;3;0;1;0;1;0;0;2023;1;0;0;do wykończenia;blok;pierwotny;0
7630;64;490000;50,0469245;21,9853221;3;4;8;1;0;0;0;2004;1;1;1;do zamieszkania;blok;wtórny;1
7631;48;375024;50,0496863;22,0310775;3;0;3;0;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
7633;80;599000;50,0074187;22,0081783;4;1;2;1;0;0;0;2021;1;1;1;do wykończenia;szeregowiec;pierwotny;0
7636;60;450600;50,0496863;22,0310775;3;2;3;1;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
